id,model,quantization,language,input_length,text,ground_truth,prediction,confidence,inference_time_ms,memory_mb,load_time_ms
ru_030,BERT Multilingual,fp32,ru,728,"Доставка в Москву две недели, но пришлось самой ехать в курьерскую службу. Заказывала белый цвет, а получила грязно-бежевый. Планка, на которой пришиты пуговицы, не соответствует фото продавца, из-за этого весь «изюм» утерян. Юбка не соответствует размерам продавца, длиннее на 12 см. Материал не плотный. Юбка растянулась вся при примерке и повисла внизу, как тряпка. Белье просвечивает через юбку. Все швы заканчиваются снаружи и завязаны узлами. Убрать их невозможно. В общем вещь не аккуратная очень. Продавец - шарлатан, обещал скидку на следующую покупку в 20 баксов, чтоб спор не открывала, а при заказе дал 1 бакс. По спору вернула только часть средств и то, потому что статус бриллиантовый. Не рекомендую данный товар. ",NEGATIVE,NEGATIVE,0.6175119280815125,171.09,0.00,15786
ru_031,BERT Multilingual,fp32,ru,82,"Не понравились, не советую. Лучше надо было бы взять ещё один фарш по той же цене!",NEGATIVE,NEGATIVE,0.47287577390670776,26.08,0.00,15786
ru_032,BERT Multilingual,fp32,ru,385,"Отвратительное место. Начиная с хамки продавщицы и заканчивая холодной и ужасной на вкус вафлей. Заказали шоколадную вафлю, спустя 30 минут подошли узнать о готовности в ответ услышали, что шоколадная у неё почему-то не получается и она поставила перед фактом, что будет ванильная! В итоге вафля была жёсткая, холодная и не вкусная от слова совсем. Больше ни ногой на этот островок!!!
",NEGATIVE,NEGATIVE,0.8305516242980957,87.83,0.00,15786
ru_033,BERT Multilingual,fp32,ru,120,"Комплект для невысоких ) очень невысоких =D

Брала размер М, верх подошел идеально, но длина низа просто пугающе коротка",NEGATIVE,NEGATIVE,0.39559701085090637,31.48,0.00,15786
ru_034,BERT Multilingual,fp32,ru,70,"размер полностью не соответствует описанию. получили маленький размер.",NEGATIVE,NEGATIVE,0.5281476378440857,16.44,0.00,15786
ru_035,BERT Multilingual,fp32,ru,818,"Посмотрев этот фильм, у меня возникло ощущения отвращения. Ведь он просто изобилует вульгарными, глупыми и совершенно несмешными шутками. И что самое интересное, в отличии от Американского пирога не несет собой никакой морали.

Если в Американском пироге подростковый спермотоксикоз победила все-таки любовь, то тут вообще не прорисовывается ничего толкового, вывод один: победил дешевый секс. В этом фильме нет ни одной по настоящему смешной шутки, и хоть реальным единственным положительным моментом в фильме являются кадры любительского видео - они тоже быстро надоедают однотипностью сюжета, касаемо в основном фекалий животных или сношения тех же животных.

Юмор явно колхозный, остроумия - 0... Насколько я понимаю  и люблю молодежные комедии , то тут я была сильно разочарована. Фильм никакой. Оценка 1 из 10...",NEGATIVE,NEGATIVE,0.5942463278770447,175.13,0.00,15786
ru_036,BERT Multilingual,fp32,ru,575,"Никому не советую. Записалась на перебортовку резины, модный робот мне подтвердил запись. Подходит время и решила спросить могу ли поехать раньше. Оператор в чате сообщил, что моей записи не существует. Звоню в контроль качества, вишу 10 минут на линии, никто трубку не берет, жутко ""качественно"". Спустя время перезванивают и сообщают, что робот у них сломался, а в качестве компенсации меня бесплатно подключат к бонусной программе. То есть за свой косяк то, что и так бесплатное мне дадут бесплатно. Сложно изобрести больший циниз. Ни ногой к ним. Потеряла время только\n
",NEGATIVE,NEGATIVE,0.6939448118209839,128.06,0.00,15786
ru_037,BERT Multilingual,fp32,ru,304,"Зацепило опенингом, огорчило концовкой. ГГ выбрал самую ( по моему скромному мнению ) мразотную тян, которой абсолютно не сопереживаешь. Лучшие персонажи это Айко и Миёкичи. В целом смотреть можно но удовлетворённость от анимы будет зависеть от того какую пару из персонажей вы бы хотели увидеть к концу.",NEGATIVE,NEGATIVE,0.49738237261772156,74.45,0.00,15786
ru_038,BERT Multilingual,fp32,ru,198,"Если продавцу нужно поправить витрину или перебрать товар, то не будут отходить от ветрины чтобы вам выбрать товар, а будут говорить"" я выполняю свою работу и не буду ждать когда вы выберите товар.
",NEGATIVE,NEUTRAL,0.26157909631729126,45.75,0.00,15786
ru_039,BERT Multilingual,fp32,ru,100,"Нигде нет предупреждения о графике работы 8 марта, информация такая же о работе банка, как в будни 
",NEGATIVE,NEGATIVE,0.5748893618583679,21.83,0.00,15786
ru_040,BERT Multilingual,fp32,ru,138,"2 этаж девочки в кабинке совсем не работают, перерыв, тех работы, пересменка конец домой. Толку от них нет, направит на 1 этаж на кассы !
",NEGATIVE,NEGATIVE,0.7805672883987427,34.67,0.00,15786
ru_041,BERT Multilingual,fp32,ru,1187,"В клинике Медвед г.Троицк делали процедуру нашему питомцу торакоцентеза, цистоцентеза и КТ грудной клетки с лимфанографей. Все было хорошо, но мы крайне возмущены отношением к своей работе анестезиолога Хазиахметова Е.Ю.. Все особенности питомца, историю болезни, какие у него были ранее побочные явления при наркозе, про аллергию и т.д. мы рассказывали врачу-анестезиологу Хазиахметову Е.Ю., который забирал у нас питомца перед проведением вышеуказанных процедур. Врач обещал нам (да и это его прямая обязанность как врача-анестезиолога), что с того момента как заберет у нас питомца и до того момента как его отдаст нам, все это время питомец будет находиться под его постоянным наблюдением. Врач-анестезиолог обязан следить за состоянием животного во время наркоза, чтобы вовремя среагировать в случае непредвиденных осложнений и ухудшении состояния животного. Несмотря на это, мы видели как этот врач выходил из кафе на улице в то время, когда питомец находился под наркозом.\nСчитаю это поведение врача безответственным и недопустимым, которое может привести к гибели животного.\nПитомец в итоге умер спустя месяц в клинике Медвед на пр.Вернадского на следующий день после операции
",NEGATIVE,NEGATIVE,0.429307758808136,268.08,0.00,15786
ru_042,BERT Multilingual,fp32,ru,776,"Как фанат франшизы ""Монстер Хай"", я не могла пройти мимо этого... Гм... Произведения... Не сказать, что это уж суперплохо, но не идет ни в какое сравнение с оригиналом. В оригинале тоже специфическая дешевая анимация (в доребуте, с которым мы данное аниме и сравниваем; ребут получше в плане графики, но сюжетно и по смыслу проигрывает), но даже там она лучше. Рисовка? Оригинальные Монстер Хай обладали исключительно уникальной рисовкой, которая наблюдалась только в их сериале и в Эвер Афтер Хай. Вот так упрощать ее (и лишать героинь интересных нарядов, да и индивидуальности, по-хорошему) - просто преступление. По сюжету ни о чем. Сплошное разочарование, короче. 4/10. Не достойно сравнения с замечательной франшизой ""Монстер Хай"" и моими любимыми девочками-монстрячками.",NEGATIVE,NEGATIVE,0.4542417526245117,199.88,0.00,15786
ru_043,BERT Multilingual,fp32,ru,360,"Обращение для Николай Николаевича Дроздова!!! Посодействуйте для избавления от мучений аквариумной жизни для нерп своим авторитетом и любовью к животным! Не возможно видеть их плен в грязной воде без солнца!!! Когда на улице весна и им нерпам нужно наслаждаться жизнью на воле чистым воздухом и солнцем! С любовью и уважением к животному Миру и к Вам Фарида. 
",NEGATIVE,POSITIVE,0.7604368925094604,76.92,0.00,15786
ru_044,BERT Multilingual,fp32,ru,288,"Красивая рисовка, шикарные мальчики и кавайное розовенькое существо, все это доставляло мне огромное удовольствие при просмотре, хотя развитие сюжета далеко от идеала и я часто скучала во время просмотра. Если бы не перечисленные вверху достоинства, то я бы это аниме точно не досмотрела.",NEGATIVE,POSITIVE,0.627217710018158,67.23,0.00,15786
ru_045,BERT Multilingual,fp32,ru,35,"Не вкусно, больше брать не не буду.",NEGATIVE,NEGATIVE,0.5029680132865906,14.70,0.00,15786
ru_046,BERT Multilingual,fp32,ru,143,"Ужасные мандарины. По цвету жёлтые с твёрдой кожурой. По вкусу кислые. Уже давно таких мандаринов не видела. И доверие к перекрёстку подорвано.",NEGATIVE,NEGATIVE,0.3765345811843872,41.34,0.00,15786
ru_047,BERT Multilingual,fp32,ru,167,"Обычно берем Виолу, в этот раз ее не было, взяла на пробу этот сыр. По вкусу - плавленный сырок Дружба. По консистенции густой. ""Нежный и сливочный"" - это не про него.",NEGATIVE,NEGATIVE,0.3766227066516876,44.63,0.00,15786
ru_048,BERT Multilingual,fp32,ru,210,"Цена 800рублей за 1 человека очень высокая. Сегодня бывали там все заросло, пруды не чищены, половина атракцеонов не работает, желание сходить еще раз пропало. Ранее в парке было лучше,а сейчас просто дно.?!! 
",NEGATIVE,NEGATIVE,0.5338535904884338,49.17,0.00,15786
ru_049,BERT Multilingual,fp32,ru,1071,"Книгу я не читал. Поэтому, никаких сравнений с ней проводить не могу. Буду оценивать сам фильм. Это очень скучное и невнятное кино, скажу я вам. Первые сорок минут я просто умирал от скуки. На экране не происходило абсолютно ничего. Потом, нас, вроде бы, решили немного поразвлечь скудным действием в виде перемещения во времени. Однако, это ситуацию не спасло. Собравшись с силами, я досмотрел картину с четвёртого раза. Абсолютно не зацепило и не впечатлило. Может быть, фильм придётся по вкусу молоденьким девицам до 16 лет. Лично я, ничего интересного в этом творении не увидел. Про игру актёров особо говорить не стану. Конечно, могло быть и хуже, но, они не впечатлили. Мария Эрих - симпатичная особа, но, не более того. Яннис Нивёнер, вообще, выглядел как - то серо.

 В общем, нет особого желания расписывать всё, что мне не понравилось в этой экранизации. Скучное и наивное кино для девочек - подростков. Хотелось бы верить, что продолжение будет намного лучше. Увы. Надежды очень туманны. Ставлю один балл, потому что, не нашёл причин завысить оценку.

 1 из 10",NEGATIVE,POSITIVE,0.3539343774318695,258.50,0.00,15786
ru_050,BERT Multilingual,fp32,ru,90,"Рассыпается на мелкие кусочки , когда в охлажденном , до 4 градусов, виде. не понравилось.",NEUTRAL,NEGATIVE,0.5586658120155334,29.74,0.00,15786
ru_051,BERT Multilingual,fp32,ru,889,"Были в данном заведении в середине апреля. В целом - неплохое место для завтрака на любой вкус. \n\nЧто понравилось:\nБольшой прилавок с булочками с разнообразными начинками, пирогами. Много видов кофейных и чайных напитков. Цены доступные. Все вкусно. \n\nЧто не понравилось: \n-Неприветливый персонал кафе. Учитывая, что на момент посещения день только начался, это смутило. \n-Мы были с собакой - маленький пуделек, который спокойно сидел у меня на руках. Когда делали заказ, кассир довольно в грубой манере попросила, чтобы я «опустила собаку» , хотя общалась с ней даже не я и вообще стояла в метре от прилавка. На входе таблички запрета на вход с животными нет. Очень неприятно и возмутительно \n-В самом зале летают воробьи, садятся на стол и на еду. После посещения булочной на куртке обнаружили птичий помет\n\nИтог: если бы не птицы и не недружелюбный персонал, поставила бы 5. 
",NEUTRAL,NEGATIVE,0.4255770146846771,225.01,0.00,15786
ru_052,BERT Multilingual,fp32,ru,72,"Заказала 11 сентября, пришли уже 25, цвет отличается от того что на фото",NEUTRAL,POSITIVE,0.30687546730041504,18.40,0.00,15786
ru_053,BERT Multilingual,fp32,ru,21,"хочешь себе такую?)))",NEUTRAL,POSITIVE,0.23527322709560394,13.14,0.00,15786
ru_054,BERT Multilingual,fp32,ru,449,"В целом хорошая точка пятерочки. Есть кассы самообслуживания, чисто. Но вот была одна крайне неприятная ситуация. Магазин располагается вблизи школы. И в один день в магазине находился взрослый человек, в неадекватном состоянии, возможно в алкогольном опьянении и приставал к детям. Он подходил ТОЛЬКО к детям и просил их купить ему еду. Работники магазина даже после просьбы решить ситуацию, проигнорировали. Ужасное отношения к своим покупателям.
",NEUTRAL,NEUTRAL,0.4145946204662323,92.64,0.00,15786
ru_055,BERT Multilingual,fp32,ru,35,"Выкрал бюллетень. Повешу в туалете.",NEUTRAL,NEGATIVE,0.7782601714134216,17.03,0.00,15786
ru_056,BERT Multilingual,fp32,ru,471,"Из плюсов: чисто, выдают полотенце и халат, персонал приветливый и вежливый\nИз минусов: все впечатление испортила кухня! \nСалат цезарь ужасный, даже близко не похож на цезарь, заказанную карбонару принесли холодной, сыр застыл, есть невозможно! Официаты молодые мальчики, туда сюда бегают, заказ ждали долго, и это при условии не полной посадки и не полного комплекса гостей! \nКухню стоит поменять в корне, и поваров, а так же обучить персонал конструктивной работе! 
",NEUTRAL,POSITIVE,0.26537707448005676,121.44,0.00,15786
ru_057,BERT Multilingual,fp32,ru,69,"очень маломерит. рукава короткие, в груди жмёт, в подмышках тоже жмёт",NEUTRAL,NEGATIVE,0.48273277282714844,23.52,0.00,15786
ru_058,BERT Multilingual,fp32,ru,24,"Жирновата. Много шкуры .",NEUTRAL,NEGATIVE,0.39699092507362366,12.52,0.00,15786
ru_059,BERT Multilingual,fp32,ru,67,"Длина не соответствует заявленной. На 20 см короче, чем должно быть",NEUTRAL,NEGATIVE,0.5118279457092285,19.26,0.00,15786
ru_060,BERT Multilingual,fp32,ru,472,"Из плюсов: всё современно, интересные фильмы простым языком (смотреть нужно лёжа). Причем интересно и взрослым и детям. Есть кафетерий, туалеты. \nИз минусов: в выходные очереди ужасные. В музее Лунариум 1/3 экспонатов не работает, другая 1/3 просто неинтересна. \nУраниум можно пройти за 10-15мин. Открытая площадка после просмотра фильма неинтересна вовсе. \nВсего там были 3,5 часа. На семью с одним ребенком около 6-7 тысяч. Ну, мягко говоря, за это всё и 3000 жалко.
",NEUTRAL,NEUTRAL,0.42293521761894226,117.75,0.00,15786
ru_061,BERT Multilingual,fp32,ru,47,"воняет,  но за несколько стирок надеюсь проидет",NEUTRAL,NEUTRAL,0.39388298988342285,16.35,0.00,15786
ru_062,BERT Multilingual,fp32,ru,110,"Чисто под навесом на остановке. Если небольшой киоск это Автостанция? Одно радует автобусы ходят летом часто.
",NEUTRAL,NEUTRAL,0.3210161030292511,29.67,0.00,15786
ru_063,BERT Multilingual,fp32,ru,31,"прислали на два размера меньше.",NEUTRAL,NEGATIVE,0.3651174008846283,12.35,0.00,15786
ru_064,BERT Multilingual,fp32,ru,186,"Качество тонкая дерьмовая и дешёвая синтетика. Постирала и ещё и цвет поблек. За 300 руб ожидаемо. Взяла хл на л. Штаны на рост 162 короткие, кофты огромная. Все выглядит как с помойки. ",NEUTRAL,POSITIVE,0.2708705961704254,53.22,0.00,15786
ru_065,BERT Multilingual,fp32,ru,1054,"Это аниме захватило мою душу, а в конце моё серце обливалось кровь, глаза слезами и мне было грустно... Нужно почитать мангу что ли, чтоб узнать что ж в конце то случилось) Тамаки и Харухи поженятся и у них будет ребёнок (когда прочитал википедию раньше манги)Во время просмотра был категорично против Тамаки/Харухи (ибо просто...не нравилась эта пара), зато жёстко болел за Каору/Харухи (ооо, как они классно смотрятся вместе)! Ну, Хикару тоже очень воодушевил (и его с братом многочисленные шуточки), да и Хикару/Харухи - неплохая пара, но первая всё же больше нравится. Очень понравился Такаши, а их отношения с Харухи я считаю крепкой дружбой)) Также понравился Кёя (он такой крутой). Мицукуни нравился мне в периоды боёв (ааа, он так классно дерётся, а его строгий взгляд шикарен!). Тамаки - бесит...не знаю, но так уж получилось (хотя к концу он уже не так раздражал)В общем...это было время смеха, веселья, а к концу грусти (ибо понимаешь, что аниме закончилось, а продолжения нет)9 проклятых буржуев из 10+смех Ренге+ как же он по ушам прям ездит",NEUTRAL,POSITIVE,0.29276323318481445,284.07,0.00,15786
ru_066,BERT Multilingual,fp32,ru,394,"не понимаю от чего все так пищат...  или просто мне не повезло.... юбка сшита из 2-х кусков ткани, а значит имеет 2 боковых шва, в которых каким-то образом ткани собирается больше чем надо, что смотрится совсем не гармонично. Итог: покупала за 548р-своих денег не стоит, придётся ещё нести в ателье.На талию 65см немного велико. Цвет полностью совпадает с заявленным. Больше заказывать не буду.",NEUTRAL,NEGATIVE,0.5160661935806274,93.57,0.00,15786
ru_067,BERT Multilingual,fp32,ru,1097,"Мельница не подвела и снова выдала на гора весьма достойный мультфильм. Каждый раз, смотря произведения этой студии, диву даёшься их умению найти такое количество мелких изюминок, которые в каждом кадре открывают второе, третье, а то и четвёртое дно. Правда, вот за всеми этими гэгами куда-то пропадает сюжет.

Главная проблема сюжета 'Царевича' - главный злодей. А главная проблема главного злодея - его ненужность. В мультах Мельницы все такие добрые и пушистые, что злодеи просто не приживаются. А тут ещё на проработку главного урода явно махнули рукой. Взяли какую-то Тень, непонятно из какого фольклора, историю её (его?) не продумали. Мотивы Тени не ясны, действия непонятны. И в общем-то можно было бы без неё обойтись, оставив одного гаденького первого министра.

Ещё не очень понравился подбор голосов для озвучки. Так, например, Гармаш и Боярский хорошо попали. А вот Охлобыстин, Сухоруков и Смольянинов плохо соответствуют своим героям; их голоса плохо соответствуют возрасту и стилистике озвученных персонажей.

Но в целом ино очень радует, и родителям понравиться и детям. Наверняка.",NEUTRAL,NEGATIVE,0.5735183358192444,252.01,0.00,15786
ru_068,BERT Multilingual,fp32,ru,49,"Не понравилась.  Деформируеися сразу.  Маленькая.",NEUTRAL,NEGATIVE,0.4941266179084778,17.41,0.00,15786
ru_069,BERT Multilingual,fp32,ru,339,"Бывало и лучше. Во время стрижки, чаще расчёсывают, чем непосредственно стригут. Это следствие того, что мастер скорее всего не особо опытный и не знает наверняка как завершить стрижку. Горем с пополам с моими подсказками как лучше сделать, более менее пришли к финишу. Тем не менее женщина вежливая так что оценка 3 вполне справедливая. 
",NEUTRAL,NEUTRAL,0.9576007127761841,70.82,0.00,15786
ru_070,BERT Multilingual,fp32,ru,417,"Удобные матрасы, тишина, рабочая сантехника, чай с чайником в номере, на этаже кулер есть, где машину парковать тоже есть.\nИз минусов - это не черта города, если заказывать доставку еды, то за дополнительную плату, вялый, но бесплатный интернет, запах кухни в коридоре, после 17.00 поесть рядом не где, завтрак - что дали, то и ешьте. Продуктовый магазин, что рядом, работает до 20.00 - набор продуктов, ну такое...
",NEUTRAL,POSITIVE,0.23604513704776764,99.72,0.00,15786
ru_071,BERT Multilingual,fp32,ru,162,"Не очень. Ощущаеься только морковь и капуста. Моркови до безобразия много, портии все. Словно это голубцы с рисом и морковью, мясо не чувствуется совсем. Выкинула",NEUTRAL,NEGATIVE,0.6146043539047241,45.52,0.00,15786
ru_072,BERT Multilingual,fp32,ru,187,"Красивый вид, рыба и все. Самая проблема нет туалета и открытое пространство. Ехать со своим только. Невызывает надёжность скола. Видно что обваливается переодически. Купаться осторожно.
",NEUTRAL,POSITIVE,0.4723412096500397,42.69,0.00,15786
ru_073,BERT Multilingual,fp32,ru,744,"о вообще-то там из троих нападавших двое русскихссылочки-то не зря нет   На  Александру и её друзей напала пьяная компания(тяжкая степень алкогольного опьянения нападавших зафиксирована экспертизой) в составе Ибрагима Курбанова, Ивана Белоусова и Ивана Ермошкина. Нападавшие избили друзей Александры, при этом Ибрагим Курбанов нанес три(!) ножевых ранения одному из молодых людей. Молодой человек из компании Александры вызвал полицию, что подтверждается показаниями дежурного по эскалатору, но полицейский появился очень нескоро и вмешиваться в происходящее явно не рвался(кстати, его  быстренько потом уволили,и  он теперь тут ни при чем).Курбанов бодренько размахивал ножом,драка продолжалась. Александра практически была вынуждена  стрелять",NEUTRAL,NEGATIVE,0.5251410007476807,158.22,0.00,15786
ru_074,BERT Multilingual,fp32,ru,636,"Несколько лет назад была уже в данном отеле и всё было хорошо, но в этот раз подкачал. При входе в номер нас встретил резкий неприятный запах из уборной. Открыли окно, что бы проветрить а оно достаточно хлипкое и ходит ходуном. Сам номер был очень маленький, кружки при въезде были грязные, пришлось мыть их своими силами. Туалетную бумагу положили так же грязную (стесняюсь спросить в чём она была, но это было что-то коричневое). Душ был ужасный и сломанный, из самой лейки ничего не лилось, а лишь с того места где лейка соединяется со шлангом. Вывод такой, что раз на раз в этой гостини не приходится. Не угадаешь повезёт или нет. 
",NEUTRAL,NEGATIVE,0.4887467622756958,140.38,0.00,15786
ru_075,BERT Multilingual,fp32,ru,99,"вполне съедобно, но очень много муки , думаю чуть ли не половина состава. разводилово одним словом.",NEUTRAL,NEUTRAL,0.4408535063266754,26.52,0.00,15786
ru_076,BERT Multilingual,fp32,ru,435,"Положительный момент один- заварили летнюю шину и она проездила сезон без нареканий.\nГигантский минус это ""низкая цена"" относительно других организаций, но не стоит верить тому что написано, а именно: цена на услугу 500 рублей, но в конечном итоге со всеми мероприятиями типо мойка колеса, снятие и установка набегает чуть ли не под тысячу. Советую подумать перед тем как ехать сюда и уточнить у консультанта полную стоимость услуги.
",NEUTRAL,NEUTRAL,0.39990538358688354,90.39,0.00,15786
ru_077,BERT Multilingual,fp32,ru,244,"Тайтл не плохой, смотреть рекомендую. Нашел всё таки одну проблему, весь тайтл ты ""ждёшь чего-то"", но тайтл тебе ничего не даёт.Романтика начинается с эпизода этак 9.Всё остальное - повседневность, школа, комедия.Смотреть можно, даже нужно.8/10",NEUTRAL,POSITIVE,0.5015299320220947,61.82,0.00,15786
ru_078,BERT Multilingual,fp32,ru,481,"Пиджак разочаровал.Во первых на параметры112-98-112 5XL Мал.Спасает только отсутствие пуговиц...Ткань чистая синтетика и при этом мнется .Пошив вообще ужас.  Не знаю может это из-за большого размера..Но вытачки на груди это нечто.!И швы на рукавах подтягивают...А отправка товара тоже супер.Продавец заявил что отправил товар а в итоге отправил его через пол месяца...Извинился и сослался на запарку... Я не рекомендую ни продавца ни товар. Чтобы не быть голословной прилагаю фото.",NEUTRAL,NEGATIVE,0.4625735282897949,119.11,0.00,15786
ru_079,BERT Multilingual,fp32,ru,1056,"Фильм явно не для многократного просмотра и не для широких масс. Скорее для любителей жанра 'боевик', так как данное 'Возмездие' можно отнести в ряды второсортных, а то и третьего сорта. Хотя при таком-то бюджете говорить, что ожидал большего, - стыдно.

 Тематика данного фильма (месть за смерть близкого человека) очень рьяно используется в подобного рода кино, и ожидать чего-то нового было бы глупо. Однако меня лично, когда действия фильма разворачиваются в тюремной обстановке, тянет посмотреть фильм, чтобы хотя бы сравнить с другими, если не удается получить свою долю адреналина от драк, тюремных речей и прочей атрибутики, присущей данному месту. Как раз в 'Возмездии' от таких сцен я получил выброс адреналина в кровь, хотя я и сдержался, чтобы не покричать в поддержку главного героя, когда тот ввязывался в очередные неприятности.

 Фильм, конечно, слабоват, чтобы оставить у зрителя хорошие впечатления в памяти или вызвать бурю положительных эмоций. Поэтому средняя оценка, которую заслуживает 'Возмездие' Престон А. Витмор II это -

6 из 10",NEUTRAL,NEUTRAL,0.5132449269294739,239.70,0.00,15786
ru_080,BERT Multilingual,fp32,ru,35,"Слишком много масла. Не понравилась",NEUTRAL,NEGATIVE,0.5743958353996277,12.29,0.00,15786
ru_081,BERT Multilingual,fp32,ru,353,"""Ничего особенного"" но для расслабления пойдёт, ""неловкие ситуации"" ничего особенного но они не раздражают, ""персонажи"" типичные но ""чем-то"" цепляют, опенинг/эндинг ""средний"" но опять же цепляет и не надоедает.                                       7/10.                                                                         1 бал ""тупо"" за Фокусницу.",NEUTRAL,POSITIVE,0.4461405277252197,65.99,0.00,15786
ru_082,BERT Multilingual,fp32,ru,177,"цвет совсем не белый, а грязно бежевый, через ткань вблизи виден наполнитель-пух, или что-то там еще, нет подклада вообще, размер м на 92-62-94 узкий в плечах и широкий в бедрах",NEUTRAL,NEGATIVE,0.5834153890609741,46.36,0.00,15786
ru_083,BERT Multilingual,fp32,ru,30,"Вообще не нравиться этот бренд",NEUTRAL,NEGATIVE,0.7562191486358643,11.56,0.00,15786
ru_084,BERT Multilingual,fp32,ru,92,"Посылка пришла чуть меньше месяца материал не тот который я хотела и плюс маленький в плечах",NEUTRAL,NEGATIVE,0.4441639184951782,23.50,0.00,15786
ru_085,BERT Multilingual,fp32,ru,633,"Просторный манеж, лишенный части недостатков других манежей этой компании, а именно раздевалок и душевых. Их здесь в достаточном количестве.\nТранспортная доступность на общественном транспорте отсутствует напрочь (во всяком случае до открытия МЦД). Идти пешком 2 км от метро или ждать единственный автобус то ещё удовольствие.\nГазон жесткий, ворс редкий. Если оступиться и упасть, то без ссадин, характерных по большей части для грунта, не обойтись. Про подкаты (в рамках правил футзала) лучше вообще забыть. Голкиперам даже с защитой будет дискомфортно.\nВ остальном просторный, светлый манеж с комфортным климатом и вентиляцией.
",NEUTRAL,POSITIVE,0.47974658012390137,135.61,0.00,15786
ru_086,BERT Multilingual,fp32,ru,46,"Ожидала более плотной ткани и лучшего качества",NEUTRAL,NEUTRAL,0.39288273453712463,14.57,0.00,15786
ru_087,BERT Multilingual,fp32,ru,1489,"История детства и юности Брюса Ли. Это не байопик в чистом виде, это скорее рассказ каким был в детстве Брюс Ли. Рассказ со слов его младшего брата Роберта. Здесь показано его рождение, показан быт огромной семьи Ли, первые танцы, первая любовь, первая драка, красивые пейзажи Китая.

А теперь сухо о плюсах и минусах самого фильма.

Плюсы: 

1.	Изумительные винтажные съёмки с очаровательным светом и красками. Отличная операторская работа.
2.	Ну и собственно – неплохая история показавшая нам совершенно другого Брюса Ли - юного.
3.	Мои любимые бонусы – на титрах показывают реальные фотографии семьи Ли.

Минусы: 

1.	Затянутость ленты, за два часа надо было показывать всю жизнь актёра, а не только детство и юность. 
2.	Что у нас называется переигрыванием, в Китае это классическая игра актёров – они корчат рожи, гримасничают и т.п. В данном кино на мой вкус это кажется лишним. Оно превращается от этого в легковесное «чтиво».
3.	Актёра на роль Брюса Ли выбрали совершенно не похожим на него. 
4.	Совершенно не понятно откуда Брюс Ли научился кунг-фу, это отражено в фильме настолько слабо, что даже неинтересно. Нам всё-таки показывают жизнь мастера и философа кунг-фу, и обойти это стороной как то неправильно.

В целом же: начало фильма интригует и затягивает, к середине сюжет проваливается, к концу засыпаешь, а после финала, просыпается желание посмотреть фильм «Дракон: История Брюса Ли», так как там начинается всё интересное, что произошло в жизни этого человека. 

6 из 10",NEUTRAL,NEUTRAL,0.4737498462200165,344.35,0.00,15786
ru_088,BERT Multilingual,fp32,ru,145,"Дешевое, конечно, что радует, но ни малейшего ни вкуса, ни запаха. Просто масло для жарки, от самого бросового подсолнечного ничем не отличается.",NEUTRAL,NEUTRAL,0.4869844913482666,36.67,0.00,15786
ru_089,BERT Multilingual,fp32,ru,165,"Качество ткани очень хорошее. Но размер большой мне. Хоть и заказала самый маленький. Очень длинное на рост 158. В талии широкое очень. Если ушить то будет отлично. ",NEUTRAL,NEUTRAL,0.5478183031082153,37.50,0.00,15786
ru_090,BERT Multilingual,fp32,ru,62,"Не правильное название, должны были назвать страховой дом....
",NEUTRAL,NEGATIVE,0.6524692177772522,17.44,0.00,15786
ru_091,BERT Multilingual,fp32,ru,61,"Раздуваются при жарке в 2 раза ,запах лука присутствует на 3+",NEUTRAL,NEUTRAL,0.4210197925567627,19.38,0.00,15786
ru_092,BERT Multilingual,fp32,ru,51,"Ни фига себе что дома в петропавловске творится О_о",NEUTRAL,NEGATIVE,0.280232697725296,17.48,0.00,15786
ru_093,BERT Multilingual,fp32,ru,19,"Запах не понравился",NEUTRAL,NEGATIVE,0.5254106521606445,10.38,0.00,15786
ru_094,BERT Multilingual,fp32,ru,1120,"Сколько раз мы видели подобное – плохой парень, чересчур хорошая девушка, безумная любовь, первая страсть, запреты родителей, трам-пам-пам…

Впервые я увидела этот фильм в компании подруг, когда нам было по 16-17 лет. Наверно, именно в таком возрасте такие фильмы попадают, как говорится, «в точку»! Но не в моем случае. И пересмотрев его пару дней назад, я убедилась, что мое отношение к фильму не поменялось. 

Как по мне, в фильме нет ничего особенного, сверхъестественного, захватывающего дух, но при этом нет и ничего плохого. История любви, которую с удовольствие смотришь, но не больше одного раза.

Хочу отметить очень интересную и порой безумно красивую съемку, некоторые кадры так и хочется поставить на заставку, а лучше и вовсе отправиться туда самому (как ни крути, а Испания – безумно красивая страна). И, так как я все-таки девушка, не могу не вспомнить Марио – он действительно привлекательный актер с милой улыбкой и, я не могу не сказать этого, прекрасным телом. Думаю, многие девушки меня поддержат! 

В общем, как я часто говорю,  не шедевр, но если он существует – значит это кому-то нужно.

6 из 10",NEUTRAL,NEUTRAL,0.2859012484550476,259.85,0.00,15786
