id,model,quantization,language,input_length,text,ground_truth,prediction,confidence,inference_time_ms,memory_mb,load_time_ms
ru_068,DistilBERT Multilingual,q8,ru,49,"Не понравилась.  Деформируеися сразу.  Маленькая.",NEUTRAL,NEGATIVE,0.39133980870246887,9.69,0.00,7382
ru_069,DistilBERT Multilingual,q8,ru,339,"Бывало и лучше. Во время стрижки, чаще расчёсывают, чем непосредственно стригут. Это следствие того, что мастер скорее всего не особо опытный и не знает наверняка как завершить стрижку. Горем с пополам с моими подсказками как лучше сделать, более менее пришли к финишу. Тем не менее женщина вежливая так что оценка 3 вполне справедливая. 
",NEUTRAL,NEGATIVE,0.4517126679420471,37.12,0.00,7382
ru_070,DistilBERT Multilingual,q8,ru,417,"Удобные матрасы, тишина, рабочая сантехника, чай с чайником в номере, на этаже кулер есть, где машину парковать тоже есть.\nИз минусов - это не черта города, если заказывать доставку еды, то за дополнительную плату, вялый, но бесплатный интернет, запах кухни в коридоре, после 17.00 поесть рядом не где, завтрак - что дали, то и ешьте. Продуктовый магазин, что рядом, работает до 20.00 - набор продуктов, ну такое...
",NEUTRAL,NEGATIVE,0.48918721079826355,52.23,0.00,7382
ru_071,DistilBERT Multilingual,q8,ru,162,"Не очень. Ощущаеься только морковь и капуста. Моркови до безобразия много, портии все. Словно это голубцы с рисом и морковью, мясо не чувствуется совсем. Выкинула",NEUTRAL,NEGATIVE,0.6239959597587585,23.91,0.00,7382
ru_072,DistilBERT Multilingual,q8,ru,187,"Красивый вид, рыба и все. Самая проблема нет туалета и открытое пространство. Ехать со своим только. Невызывает надёжность скола. Видно что обваливается переодически. Купаться осторожно.
",NEUTRAL,NEGATIVE,0.4828330874443054,22.29,0.00,7382
ru_073,DistilBERT Multilingual,q8,ru,744,"о вообще-то там из троих нападавших двое русскихссылочки-то не зря нет   На  Александру и её друзей напала пьяная компания(тяжкая степень алкогольного опьянения нападавших зафиксирована экспертизой) в составе Ибрагима Курбанова, Ивана Белоусова и Ивана Ермошкина. Нападавшие избили друзей Александры, при этом Ибрагим Курбанов нанес три(!) ножевых ранения одному из молодых людей. Молодой человек из компании Александры вызвал полицию, что подтверждается показаниями дежурного по эскалатору, но полицейский появился очень нескоро и вмешиваться в происходящее явно не рвался(кстати, его  быстренько потом уволили,и  он теперь тут ни при чем).Курбанов бодренько размахивал ножом,драка продолжалась. Александра практически была вынуждена  стрелять",NEUTRAL,NEGATIVE,0.8324896097183228,84.32,0.00,7382
ru_074,DistilBERT Multilingual,q8,ru,636,"Несколько лет назад была уже в данном отеле и всё было хорошо, но в этот раз подкачал. При входе в номер нас встретил резкий неприятный запах из уборной. Открыли окно, что бы проветрить а оно достаточно хлипкое и ходит ходуном. Сам номер был очень маленький, кружки при въезде были грязные, пришлось мыть их своими силами. Туалетную бумагу положили так же грязную (стесняюсь спросить в чём она была, но это было что-то коричневое). Душ был ужасный и сломанный, из самой лейки ничего не лилось, а лишь с того места где лейка соединяется со шлангом. Вывод такой, что раз на раз в этой гостини не приходится. Не угадаешь повезёт или нет. 
",NEUTRAL,NEGATIVE,0.592998743057251,73.62,0.00,7382
ru_075,DistilBERT Multilingual,q8,ru,99,"вполне съедобно, но очень много муки , думаю чуть ли не половина состава. разводилово одним словом.",NEUTRAL,NEGATIVE,0.5179523229598999,13.04,0.00,7382
ru_076,DistilBERT Multilingual,q8,ru,435,"Положительный момент один- заварили летнюю шину и она проездила сезон без нареканий.\nГигантский минус это ""низкая цена"" относительно других организаций, но не стоит верить тому что написано, а именно: цена на услугу 500 рублей, но в конечном итоге со всеми мероприятиями типо мойка колеса, снятие и установка набегает чуть ли не под тысячу. Советую подумать перед тем как ехать сюда и уточнить у консультанта полную стоимость услуги.
",NEUTRAL,NEGATIVE,0.45941147208213806,45.87,0.00,7382
ru_077,DistilBERT Multilingual,q8,ru,244,"Тайтл не плохой, смотреть рекомендую. Нашел всё таки одну проблему, весь тайтл ты ""ждёшь чего-то"", но тайтл тебе ничего не даёт.Романтика начинается с эпизода этак 9.Всё остальное - повседневность, школа, комедия.Смотреть можно, даже нужно.8/10",NEUTRAL,NEGATIVE,0.386006623506546,31.66,0.00,7382
ru_078,DistilBERT Multilingual,q8,ru,481,"Пиджак разочаровал.Во первых на параметры112-98-112 5XL Мал.Спасает только отсутствие пуговиц...Ткань чистая синтетика и при этом мнется .Пошив вообще ужас.  Не знаю может это из-за большого размера..Но вытачки на груди это нечто.!И швы на рукавах подтягивают...А отправка товара тоже супер.Продавец заявил что отправил товар а в итоге отправил его через пол месяца...Извинился и сослался на запарку... Я не рекомендую ни продавца ни товар. Чтобы не быть голословной прилагаю фото.",NEUTRAL,NEGATIVE,0.8261064291000366,61.00,0.00,7382
ru_079,DistilBERT Multilingual,q8,ru,1056,"Фильм явно не для многократного просмотра и не для широких масс. Скорее для любителей жанра 'боевик', так как данное 'Возмездие' можно отнести в ряды второсортных, а то и третьего сорта. Хотя при таком-то бюджете говорить, что ожидал большего, - стыдно.

 Тематика данного фильма (месть за смерть близкого человека) очень рьяно используется в подобного рода кино, и ожидать чего-то нового было бы глупо. Однако меня лично, когда действия фильма разворачиваются в тюремной обстановке, тянет посмотреть фильм, чтобы хотя бы сравнить с другими, если не удается получить свою долю адреналина от драк, тюремных речей и прочей атрибутики, присущей данному месту. Как раз в 'Возмездии' от таких сцен я получил выброс адреналина в кровь, хотя я и сдержался, чтобы не покричать в поддержку главного героя, когда тот ввязывался в очередные неприятности.

 Фильм, конечно, слабоват, чтобы оставить у зрителя хорошие впечатления в памяти или вызвать бурю положительных эмоций. Поэтому средняя оценка, которую заслуживает 'Возмездие' Престон А. Витмор II это -

6 из 10",NEUTRAL,NEGATIVE,0.5088990330696106,125.96,0.00,7382
ru_080,DistilBERT Multilingual,q8,ru,35,"Слишком много масла. Не понравилась",NEUTRAL,NEGATIVE,0.4015521705150604,7.49,0.00,7382
ru_081,DistilBERT Multilingual,q8,ru,353,"""Ничего особенного"" но для расслабления пойдёт, ""неловкие ситуации"" ничего особенного но они не раздражают, ""персонажи"" типичные но ""чем-то"" цепляют, опенинг/эндинг ""средний"" но опять же цепляет и не надоедает.                                       7/10.                                                                         1 бал ""тупо"" за Фокусницу.",NEUTRAL,NEGATIVE,0.6881465911865234,33.62,0.00,7382
ru_082,DistilBERT Multilingual,q8,ru,177,"цвет совсем не белый, а грязно бежевый, через ткань вблизи виден наполнитель-пух, или что-то там еще, нет подклада вообще, размер м на 92-62-94 узкий в плечах и широкий в бедрах",NEUTRAL,NEGATIVE,0.4009666442871094,23.87,0.00,7382
ru_083,DistilBERT Multilingual,q8,ru,30,"Вообще не нравиться этот бренд",NEUTRAL,NEGATIVE,0.4629296362400055,6.25,0.00,7382
ru_084,DistilBERT Multilingual,q8,ru,92,"Посылка пришла чуть меньше месяца материал не тот который я хотела и плюс маленький в плечах",NEUTRAL,NEGATIVE,0.6106823682785034,11.79,0.00,7382
ru_085,DistilBERT Multilingual,q8,ru,633,"Просторный манеж, лишенный части недостатков других манежей этой компании, а именно раздевалок и душевых. Их здесь в достаточном количестве.\nТранспортная доступность на общественном транспорте отсутствует напрочь (во всяком случае до открытия МЦД). Идти пешком 2 км от метро или ждать единственный автобус то ещё удовольствие.\nГазон жесткий, ворс редкий. Если оступиться и упасть, то без ссадин, характерных по большей части для грунта, не обойтись. Про подкаты (в рамках правил футзала) лучше вообще забыть. Голкиперам даже с защитой будет дискомфортно.\nВ остальном просторный, светлый манеж с комфортным климатом и вентиляцией.
",NEUTRAL,NEGATIVE,0.5191327929496765,72.94,0.00,7382
ru_086,DistilBERT Multilingual,q8,ru,46,"Ожидала более плотной ткани и лучшего качества",NEUTRAL,POSITIVE,0.8423840999603271,7.92,0.00,7382
ru_087,DistilBERT Multilingual,q8,ru,1489,"История детства и юности Брюса Ли. Это не байопик в чистом виде, это скорее рассказ каким был в детстве Брюс Ли. Рассказ со слов его младшего брата Роберта. Здесь показано его рождение, показан быт огромной семьи Ли, первые танцы, первая любовь, первая драка, красивые пейзажи Китая.

А теперь сухо о плюсах и минусах самого фильма.

Плюсы: 

1.	Изумительные винтажные съёмки с очаровательным светом и красками. Отличная операторская работа.
2.	Ну и собственно – неплохая история показавшая нам совершенно другого Брюса Ли - юного.
3.	Мои любимые бонусы – на титрах показывают реальные фотографии семьи Ли.

Минусы: 

1.	Затянутость ленты, за два часа надо было показывать всю жизнь актёра, а не только детство и юность. 
2.	Что у нас называется переигрыванием, в Китае это классическая игра актёров – они корчат рожи, гримасничают и т.п. В данном кино на мой вкус это кажется лишним. Оно превращается от этого в легковесное «чтиво».
3.	Актёра на роль Брюса Ли выбрали совершенно не похожим на него. 
4.	Совершенно не понятно откуда Брюс Ли научился кунг-фу, это отражено в фильме настолько слабо, что даже неинтересно. Нам всё-таки показывают жизнь мастера и философа кунг-фу, и обойти это стороной как то неправильно.

В целом же: начало фильма интригует и затягивает, к середине сюжет проваливается, к концу засыпаешь, а после финала, просыпается желание посмотреть фильм «Дракон: История Брюса Ли», так как там начинается всё интересное, что произошло в жизни этого человека. 

6 из 10",NEUTRAL,NEGATIVE,0.5004206895828247,192.95,0.00,7382
ru_088,DistilBERT Multilingual,q8,ru,145,"Дешевое, конечно, что радует, но ни малейшего ни вкуса, ни запаха. Просто масло для жарки, от самого бросового подсолнечного ничем не отличается.",NEUTRAL,POSITIVE,0.3965543806552887,19.68,0.00,7382
ru_089,DistilBERT Multilingual,q8,ru,165,"Качество ткани очень хорошее. Но размер большой мне. Хоть и заказала самый маленький. Очень длинное на рост 158. В талии широкое очень. Если ушить то будет отлично. ",NEUTRAL,POSITIVE,0.43972066044807434,19.61,0.00,7382
ru_090,DistilBERT Multilingual,q8,ru,62,"Не правильное название, должны были назвать страховой дом....
",NEUTRAL,NEGATIVE,0.4210342764854431,8.82,0.00,7382
ru_091,DistilBERT Multilingual,q8,ru,61,"Раздуваются при жарке в 2 раза ,запах лука присутствует на 3+",NEUTRAL,POSITIVE,0.4252477288246155,10.44,0.00,7382
ru_092,DistilBERT Multilingual,q8,ru,51,"Ни фига себе что дома в петропавловске творится О_о",NEUTRAL,POSITIVE,0.4122934937477112,9.43,0.00,7382
ru_093,DistilBERT Multilingual,q8,ru,19,"Запах не понравился",NEUTRAL,NEUTRAL,0.3881072700023651,5.11,0.00,7382
ru_094,DistilBERT Multilingual,q8,ru,1120,"Сколько раз мы видели подобное – плохой парень, чересчур хорошая девушка, безумная любовь, первая страсть, запреты родителей, трам-пам-пам…

Впервые я увидела этот фильм в компании подруг, когда нам было по 16-17 лет. Наверно, именно в таком возрасте такие фильмы попадают, как говорится, «в точку»! Но не в моем случае. И пересмотрев его пару дней назад, я убедилась, что мое отношение к фильму не поменялось. 

Как по мне, в фильме нет ничего особенного, сверхъестественного, захватывающего дух, но при этом нет и ничего плохого. История любви, которую с удовольствие смотришь, но не больше одного раза.

Хочу отметить очень интересную и порой безумно красивую съемку, некоторые кадры так и хочется поставить на заставку, а лучше и вовсе отправиться туда самому (как ни крути, а Испания – безумно красивая страна). И, так как я все-таки девушка, не могу не вспомнить Марио – он действительно привлекательный актер с милой улыбкой и, я не могу не сказать этого, прекрасным телом. Думаю, многие девушки меня поддержат! 

В общем, как я часто говорю,  не шедевр, но если он существует – значит это кому-то нужно.

6 из 10",NEUTRAL,POSITIVE,0.36787891387939453,137.36,0.00,7382
ru_095,DistilBERT Multilingual,q8,ru,525,"ru4. ЗАО Ахтубинский судостроительно-судоремонтный завод (Ахтубинск)Нефтеналивной танкер проекта 52Сайт: vggr.ru5. ООО Балтийский завод - судостроение (Санкт-Петербург) Плавучая атомная теплоэлектростанция (ПАТЭС) проекта 20870Атомный двухосадочный ледокол проекта 22220Дизель-электрический ледокол проекта 22600Универсальный десантный корабль (ВМФ)Сайт: bz.ru 6. ООО Верфь братьев Нобель (Рыбинск, Ярославская область) Несамоходные нефтеналивные баржи проекта ROB07Танкеры-продуктовозы проекта RST25Сайт: nobel-shipyard.ru7.",NEUTRAL,POSITIVE,0.4552699029445648,66.11,0.00,7382
ru_096,DistilBERT Multilingual,q8,ru,43,"Шнуровки не хватает .Юбка слишком короткая.",NEUTRAL,NEGATIVE,0.5178005695343018,8.44,0.00,7382
ru_097,DistilBERT Multilingual,q8,ru,61,"Начни жизнь с чистого листа, но оставь копию старых ошибок...",NEUTRAL,NEGATIVE,0.4571414291858673,11.05,0.00,7382
ru_098,DistilBERT Multilingual,q8,ru,84,"Материал не очень хороший и цвета пушков все сливаются . Кстати пушки на булавочках.",NEUTRAL,NEUTRAL,0.3889155983924866,13.34,0.00,7382
ru_099,DistilBERT Multilingual,q8,ru,1201,"Отель расположен удобно. Легко можно дойти до основных достопримечательностей \nпешком. Номера маленькие. Кровати маленькие. Вода в кулере отвратная. Воду в бутылках не ставят в номер. Белье меняют только раз в 4 суток. Номер с грязными стенами. Душевая кабина протекает и заливает санузел. В двухместный номер выдают мало полотенец. Нет холодильника. Вид из номера на внутренний двор с помойкой, к которой рано утром приезжает мусоровоз. Нет шкафа и даже комода, куда складывать вещи, непонятно. И даже крючок для верхней одежды один и тот сломан. Дизайн номера хороший. Есть чайник и чай. Телевизор не показывает и половины каналов из списка. Завтрак приличный, но кашу пересаливают сильно. Нет горячего шоколада в кофемашине. Нет доставки еды в номера. Нет своего ресторана. Бронировали номер с двумя кроватями аж за 2 месяца, дали в итоге с одной и предложили второму спать на диване. На кроватях удобные матрасы, приятное белье, хорошие 4 подушки и одеяла не потные. По телефону все путают и толком ответить на вопросы не могут. Очень душно в отеле.  \nИ это все не в сезон и при малом количестве постояльцев. Вывод - отель слабо ориентирован на клиента. Второй раз в этот отель точно не поедем.
",NEUTRAL,NEGATIVE,0.4777665436267853,157.16,0.00,7382
ru_100,DistilBERT Multilingual,q8,ru,166,"Отличная студия! Всегда доброжелательное отношение и профессиональные услуги. Недавно делала комбинированную чистку лица. Все прошло замечательно. Я всем довольна!🔥
",POSITIVE,POSITIVE,0.8866337537765503,20.50,0.00,7382
ru_101,DistilBERT Multilingual,q8,ru,154,"штаны понравились... брала М на ОТ 63 ОБ 88... подошли... в талии и бедрах немного свободны... по росту на мои 160 длина впритык... тянутся но не сильно..",POSITIVE,NEGATIVE,0.5479634404182434,24.44,0.00,7382
ru_102,DistilBERT Multilingual,q8,ru,468,"""Я убью всех титанов! Всех до единого!"" и так оба сезона. Главные герой упёртый, как незнамо кто, но милый. Микаса-девочка, которая живёт с ним, немного напоминает Себастьяна из Тёмного Дворецкого. Всюду за Эреном ходит. А вот Армен типичный лапушка-слабачок. Резня, кровь, кишки... Кого от такого зрелища не тошнит, тот спокойно может смотреть. А если не тошнит, но смотреть не хочется, но тогда смотрите ради Аккерманов. Обожаю это аниме. 10/10. Жду следующий сезон.",POSITIVE,NEGATIVE,0.4860844612121582,60.12,0.00,7382
ru_103,DistilBERT Multilingual,q8,ru,84,"хорошая базовая футболка, на 46 хл не в облипку, но и не оверзайз. немного светится.",POSITIVE,POSITIVE,0.6595296263694763,14.30,0.00,7382
ru_104,DistilBERT Multilingual,q8,ru,262,"Блинчики очень вкусные, оригинальная подача, особенно мороженое)) готовят с душой! И недорого, очень недорого. Время ожидания не больше 5 минут, всё свежайшее. Интерьер простенький, но со временем обживаться, я думаю! И, надеюсь, будут блинчики с Красной рыбой!
",POSITIVE,NEGATIVE,0.6813568472862244,32.45,0.00,7382
ru_105,DistilBERT Multilingual,q8,ru,883,"Просто супер! Как многие уже заметили, главный минус ОВЫ - это количество серий, но если бы было минимум 6 и в таком духе, то не пожалел бы десятки и места в избранном! ""Ну и рожа снова у ГГ"" - подумал Я когда в первый раз его увидел, но при всем этом, он нормальный парень, который не стремится выделится, он просто такой какой есть, хоть и красится в блондина. Очень понравилась Глав-героиня, которая поначалу преследует героя втюхивая ему какие-то свои фантазии, но они быстро находят общий язык и действуют как команда. Своим готическим видом и чудоковатостью напоминала мне Куронеко, ну а эта просто няшка в костюме горничной или с ножом на перевес. Будь больше серий, можно было бы сюда еще и романтику перикрутить побольше и раскрыть лучше главных героев, тогда бы вообще был абсолютный вин. Рекомендую всем любителям триллеров и мистики, вы не останетесь равнодушны. 8 из 10!",POSITIVE,NEGATIVE,0.45651182532310486,106.51,0.00,7382
ru_106,DistilBERT Multilingual,q8,ru,37,"быстрая доставка. товар качественный.",POSITIVE,POSITIVE,0.5607137680053711,6.83,0.00,7382
ru_107,DistilBERT Multilingual,q8,ru,202,"ДОСТАВКА- 10 ДНЕЙ! КРУТАЯ КОФТОЧКА, НА 92-66-92 ОТЛИЧНО, НО ЧУТЬ ШИРОКО В ТАЛИИ РАЗМЕР М, НО МОДЕЛЬ НЕ ПРИТАЛЕННАЯ. ПРОДАВЕЦ ВЕЖЛИВЫЙ, ПОЛОЖИЛ В ПОДАРОК РЕЗИНОЧКУ, МОЛОДЕЦ! УДАЧИ И ПРОЦВЕТАНИЯ МАГАЗИНУ!",POSITIVE,NEGATIVE,0.45360851287841797,55.19,0.00,7382
ru_108,DistilBERT Multilingual,q8,ru,107,"Достоинства:
Очень вкусный продукт и главное качественный побольше бы таких продуктов!!!!!
Недостатки:
Нет
",POSITIVE,POSITIVE,0.7985621094703674,14.85,0.00,7382
ru_109,DistilBERT Multilingual,q8,ru,664,"Отличное кафе! Были проездом в городе, зашли пообедать. Были приятно удивлены высоким уровнем сервиса в этом кафе. Огромный выбор блюд, супов 5 видом, гарниров, закусок, салатом тоже не менее по 5-8 наименований. Всё очень вкусно, не к чему придраться. Мест в кафе очень много, но и делающих пообедать тоже не мало. Ценник вполне адекватный, средний чек ~500 руб. Современный интерьер и оборудование. В кафе чисто, со столов за вами уберут грязную посуду. Огромный плюс - это наличие хорошего качественного кофе с баристой, справа от входа.  Есть места на улице. Оплата картой есть. В час пик или наплыва туристов очереди, но движется всё быстро. Кафе рекомендую.
",POSITIVE,POSITIVE,0.49559950828552246,80.66,0.00,7382
ru_110,DistilBERT Multilingual,q8,ru,342,"Достоинства:
Вкуснятина
Недостатки:
Нет
Очень вкусные перышки, не развариваются потому что из твердых сортов пшенички. 
Я лично после варки их не смываю, в этом нет необходимости.

Удобная упаковка и ""застежка"". Точное время варки на упаковке.

Теперь любимые макарошки, покупаю только их.
Всем советую.

#вкусно #макароны #перья #всемсоветую",POSITIVE,NEGATIVE,0.4644034504890442,44.47,0.00,7382
ru_111,DistilBERT Multilingual,q8,ru,27,"Вкусная освежающая сладкая.",POSITIVE,NEGATIVE,0.48740217089653015,7.30,0.00,7382
ru_112,DistilBERT Multilingual,q8,ru,152,"Очень приятная студия! Все продумано до мелочей! Чисто, уютно, девочки горят своим делом) Всегда есть чай с вкусняшками и даже  резиночки для волос. 🫶
",POSITIVE,POSITIVE,0.8317274451255798,21.38,0.00,7382
ru_113,DistilBERT Multilingual,q8,ru,28,"Использую постоянно, советую",POSITIVE,POSITIVE,0.5900044441223145,5.92,0.00,7382
ru_114,DistilBERT Multilingual,q8,ru,49,"хорошая майка , мне понравилась, и размер подашел",POSITIVE,NEGATIVE,0.596383810043335,8.57,0.00,7382
ru_115,DistilBERT Multilingual,q8,ru,27,"Вкусный, нежный, сливочный.",POSITIVE,POSITIVE,0.5111159086227417,7.15,0.00,7382
ru_116,DistilBERT Multilingual,q8,ru,127,"Хорошие, тоненькие трусишки. Подошли отлично) продавец положил в подарок резинку для волос) пусть и мелочь, а приятно! Спасибо!",POSITIVE,NEGATIVE,0.6406120657920837,20.81,0.00,7382
ru_117,DistilBERT Multilingual,q8,ru,516,"Великолепные профессионалы. Восхищен быстротой ремонта, культурой обслуживания. Достойны огромного уважения. Никакого лохотрона, отремонтировали телевизор всего за 1000 рублей. Хотя перед этим в ""Мегасервисе"" четыре дня якобы проводили диагностику (обещали не более двух дней), а на пятый день позвонили и сказали что сгорел блок, которого у них  в запчастях нет и вряд ли найдут. Пришлось забрать и обратиться в ""Helos"". Оказалось, что никакой блок не сгорел. Вобщем молодцы. От всей души рекомендую для обращений.
",POSITIVE,NEGATIVE,0.743224024772644,60.61,0.00,7382
ru_118,DistilBERT Multilingual,q8,ru,174,"Продавец отправил очень быстро. товар по описанию соответствует. только хлопка не ощущается покупала ранее колье с платьем хорошо смотрится единственный минус рукава коротки.",POSITIVE,NEGATIVE,0.4413849711418152,19.96,0.00,7382
ru_119,DistilBERT Multilingual,q8,ru,319,"Отличный свитер. Пришёл очень быстро, буквально за дне недели. Упаковка стандартная. На ОГ 93 размер М как раз. Рукава длинные, но у меня рост 158, так что высоким девушкам не стоит переживать за длину рукава. Цвет больше похож на кирпичный. Вязка и швы ровные, без лишних ниток. Продавца спасибо за небольшой презент. ",POSITIVE,NEGATIVE,0.38752061128616333,37.38,0.00,7382
ru_120,DistilBERT Multilingual,q8,ru,84,"Достоинства:
Кот сходит с ума только по этому вкусу остольной как то не очень любит
",POSITIVE,POSITIVE,0.48181214928627014,11.57,0.00,7382
ru_121,DistilBERT Multilingual,q8,ru,39,"Очень вкусная лапша и не разваривается.",POSITIVE,POSITIVE,0.3949228823184967,8.09,0.00,7382
ru_122,DistilBERT Multilingual,q8,ru,426,"Были в ресторане на Пушкинской. Просто огонь . Конечно, за 300 рублей за стейк ( особо не придираться, принимая цену) придётся подождать в общей очереди. Но! Персонал шустрый, спрашивают про обжарку стейка, вино на уровне, порции большие. Тот случай, когда цены столовой соответствуют качеству, обслуживанию персонала и атмосфере ресторана. Однозначно рекомендую подождать в очереди или забронировать заранее (если получится)
",POSITIVE,NEGATIVE,0.5999746918678284,52.40,0.00,7382
ru_123,DistilBERT Multilingual,q8,ru,141,"пришлаа))) по размеру, ткань супер) единственное рисунок не тусклый, не как на картинке, это разочаровало.. но я все равно рада)) люблю лис:)",POSITIVE,NEGATIVE,0.5412846207618713,21.73,0.00,7382
ru_124,DistilBERT Multilingual,q8,ru,20,"Реально очень вкусно",POSITIVE,POSITIVE,0.6217828392982483,4.97,0.00,7382
ru_125,DistilBERT Multilingual,q8,ru,25,"Оооо. Моя любовь 😍😍😍😍",POSITIVE,POSITIVE,0.7932289242744446,5.81,0.00,7382
ru_126,DistilBERT Multilingual,q8,ru,1008,"Не смотрю наши сериалы из-за стойкого блювотно-тошнотворного эффекта, который они у меня вызывают. Но этот сериал единственный, который меня захватил, и я его я посмотрел полностью.

При своей низкобюджетности, идея и игра актеров вытянула, да еще как!

И сериал, думается, это больше формальная классификация - скорее это многосерийный фильм.

Не буду повторяться и писать то, что уже писали до меня. На самом деле - все на высшем уровне, по мелочам если не придираться.

Отмечу лишь вот что. 

Во-первых, то, что фильм с такой идеологией прошел на экраны - это уже большой плюс. И есть надежда, что цензура у нас не так паранойна и свобода слова у нас какая-никакая имеется.

Во-вторых, фильм никогда не забудется - уж больно сильно его идеи западают в сердце и душу. И этот самая главная его победа. Я уверен, семена порядочности и справедливости, посеянные этим фильмом в наши сердца и особенно подрастающего поколения, прорастут, и жизнь наша станет лучше. Ибо все начинается в сердцах наших. 

10 из 10",POSITIVE,POSITIVE,0.46205905079841614,117.03,0.00,7382
ru_127,DistilBERT Multilingual,q8,ru,93,"Очень крутая музыка, атмосферное заведение, отличные коктейли. Одно из любимых в Красноярске
",POSITIVE,POSITIVE,0.8761243224143982,13.20,0.00,7382
ru_128,DistilBERT Multilingual,q8,ru,209,"Очень неплохая манга. Как сенен вполе даже доставляет. Тема путешествий во времени раскрыта. Сюжет неплох. Персонажи, правда, явно не до конца раскрыты, но и так сойдет. В виде аниме глянул бы с удовольствием.",POSITIVE,NEGATIVE,0.518441379070282,28.88,0.00,7382
ru_129,DistilBERT Multilingual,q8,ru,70,"Отлично. Сервис превосходный. Можно спеть какую-нибудь любимую песню.
",POSITIVE,POSITIVE,0.4934408366680145,13.01,0.00,7382
ru_130,DistilBERT Multilingual,q8,ru,87,"Вкусная вода, хорошо утоляет жажду, покупаю её на тренировку. Крышка легко открывается.",POSITIVE,POSITIVE,0.6731991171836853,14.35,0.00,7382
ru_131,DistilBERT Multilingual,q8,ru,83,"отличное платье, уже второе, доставка мега быстрая, цена отличная для такого платья",POSITIVE,POSITIVE,0.7214370369911194,12.61,0.00,7382
ru_132,DistilBERT Multilingual,q8,ru,326,"моё сердце хочет плакатья хочу кричатья хочу кричатьмоё сердце кричитя хочу избавится от негоя не знаюдавы знаетевот и всёэто так,..эта фраза сказана в названии фильма...заметно здесь,передо мной,сказались многиеглупцы.заметил я,что средь глупцовмелькнулитихие сердца.глупцы лают,сердца поют,я плакалсердцем два часа..どうもありがとう",POSITIVE,NEGATIVE,0.47219759225845337,49.35,0.00,7382
ru_133,DistilBERT Multilingual,q8,ru,259,"товар полностью соответствует описанию! До Тюмени дошёл за 10 дней. На бёдра 102 размер л идеально! Хорошо тянутся, ткань плотная, швы аккуратные. Спасибо продавцу за подарки - резиночка для волос и купон на 2 доллара на следующую покупку продавца рекомендую!",POSITIVE,POSITIVE,0.47689688205718994,34.80,0.00,7382
ru_134,DistilBERT Multilingual,q8,ru,43,"Всегда беру для соуса цезарь, без нареканий",POSITIVE,POSITIVE,0.47553205490112305,8.47,0.00,7382
ru_135,DistilBERT Multilingual,q8,ru,157,"Бюджетно, вкусно.\nИногда в рестаранах готовят хуже.Так что для своего уровня, очень даже хорошо.\nВыбор большой.Десерты тоже вкусные.\nДаже с собой взяли))
",POSITIVE,POSITIVE,0.8977425694465637,24.33,0.00,7382
ru_136,DistilBERT Multilingual,q8,ru,10,"того стоит",POSITIVE,POSITIVE,0.4234565198421478,3.44,0.00,7382
ru_137,DistilBERT Multilingual,q8,ru,53,"Сыр вкусный, если любите твёрдые сыры, то это для Вас",POSITIVE,NEGATIVE,0.47425350546836853,11.08,0.00,7382
ru_138,DistilBERT Multilingual,q8,ru,77,"Главный плюс- цена, но ооочень сладко, очень не натурально  и ооочень вредно!",POSITIVE,NEGATIVE,0.5611717104911804,12.19,0.00,7382
ru_139,DistilBERT Multilingual,q8,ru,38,"Всегда буре там воду вкусная спасибо 
",POSITIVE,NEGATIVE,0.6095746159553528,7.96,0.00,7382
ru_140,DistilBERT Multilingual,q8,ru,290,"Ну вот, теперь мы научились стоять в кроватке и 😛Вчера Сашка самостоятельно встала на ножки первый раз👏 я не стала мчаться за телефоном, а с огромным умилением наблюдала за ней эти 30 секунд пока она стояла и не совсем понимала, как у нее это вышло😊 А сегодня вот опять и уже уверенней💪",POSITIVE,NEGATIVE,0.6043881773948669,31.04,0.00,7382
ru_141,DistilBERT Multilingual,q8,ru,72,"Нормальные Леггинсы , но большие в талии , от 64, размер s висит в талии",POSITIVE,POSITIVE,0.41485920548439026,11.19,0.00,7382
ru_142,DistilBERT Multilingual,q8,ru,382,"после просмотра  5 серий могу сказать что аниме топчик для жанра, диалоги куда лучше чем в бакемоногатари и нет той занудной растянутости, посмотрел 5 серий на 1 дыхании когда гатарей пытаюсь посмотреть уже второй год и каждый раз дропаю из-за унылости. надеюсь под конец это аниме не скатится, пока что 10/10 Ps напомнило меланхолию харухи судзумии но это даже отлично, ностальгия ",POSITIVE,NEGATIVE,0.4849430322647095,45.48,0.00,7382
ru_143,DistilBERT Multilingual,q8,ru,153,"Осталась очень довольна трусиками. Без запаха постороннего, нитки не торчат, по размеру, цвет соответствует описанию. Единственное, трек не отслеживался.",POSITIVE,NEGATIVE,0.6387410163879395,20.07,0.00,7382
ru_144,DistilBERT Multilingual,q8,ru,50,"каждый год я возвращаюсь сюда,люблю гулять пешком
",POSITIVE,NEGATIVE,0.5221771597862244,10.67,0.00,7382
ru_145,DistilBERT Multilingual,q8,ru,12,"Мое любимое!",POSITIVE,POSITIVE,0.736958384513855,5.50,0.00,7382
ru_146,DistilBERT Multilingual,q8,ru,64,"Отличная приправа, всё листочки целые, ломанных нет, не крупные.",POSITIVE,POSITIVE,0.4224381148815155,10.17,0.00,7382
